scene_id,scene_number,location,time_of_day,speaker,text,normalized_text,sentiment,sentiment_score,word_count
S0036,36,موقع غير محدد,ليل,كريم,هتنيل .. يلعن ديك الحب يا ستي,هتنيل .. يلعن ديك الحب يا ستي,unknown,0.0,6
S0036,36,موقع غير محدد,ليل,كريم,من غير بس .. عارف ان عمر ما في حاجة هتجمعنا .. واننا صحاب وراضي ... شوفتي ذل اكتر من كده,من غير بس .. عارف ان عمر ما في حاجه هتجمعنا .. واننا صحاب وراضي .. شوفتي ذل اكتر من كده,unknown,0.0,18
S0036,36,موقع غير محدد,ليل,نور,شوفت .. انك تشوف حد بيحبك بالشكل ده .. وتقوله لا,شوفت .. انك تشوف حد بيحبك بالشكل ده .. وتقوله لا,unknown,0.0,9
S0037,37,موقع غير محدد,ليل,رأفت,you don’t speak English ? تنظر له الفتاة بعدم فهم  فيحتار رأفت ثم ينتبه  ويبدأ يشير لها مستفسرا من اين انتي بالاشارة فلا تفهم الفتاة فيشير لنفسه,you don’t speak English ? تنظر له الفتاه بعدم فهم  فيحتار رافت ثم ينتبه  ويبدا يشير لها مستفسرا من اين انتي بالاشاره فلا تفهم الفتاه فيشير لنفسه,unknown,0.0,22
S0037,37,موقع غير محدد,ليل,رأفت,انا مصري .. Egypt >>>misr >>,انا مصري .. Egypt >>misr >>,unknown,0.0,2
S0037,37,موقع غير محدد,ليل,رأفت,انتي .. ثم يشير حوله كأنه يرسم  كرة فتتفهم الفتاة الفتاة:irak …irak,انتي .. ثم يشير حوله كانه يرسم  كره فتتفهم الفتاه الفتاه:irak …irak,unknown,0.0,10
S0037,37,موقع غير محدد,ليل,رأفت,انتي  من العراق ؟ وما تتكلميش عربي ليه ؟ ثم يصمت لحظة وينظر الى وجهها,انتي  من العراق ؟ وما تتكلميش عربي ليه ؟ ثم يصمت لحظه وينظر الي وجهها,unknown,0.0,15
S0037,37,موقع غير محدد,ليل,رأفت,انتي من الاكراد ؟,انتي من الاكراد ؟,unknown,0.0,4
S0038,38,موقع غير محدد,ليل,طارق,انا مش فاهم حاجة يعني ايه درس للستات,انا مش فاهم حاجه يعني ايه درس للستات,unknown,0.0,8
S0038,38,موقع غير محدد,ليل,كريم,يعني درس يحضره الستات ... وتكون الخطبة عن الحاجات اللي بتعملها الستات غلط .. اللبس .. الشعر .. الحجاب ..  الحاجات بتاعت الستات دي,يعني درس يحضره الستات .. وتكون الخطبه عن الحاجات اللي بتعملها الستات غلط .. اللبس .. الشعر .. الحجاب ..  الحاجات بتاعت الستات دي,unknown,0.0,19
S0038,38,موقع غير محدد,ليل,لا انا مش موافق,وقد تغير صوته من اللين للحزم,وقد تغير صوته من اللين للحزم,unknown,0.0,6
S0038,38,موقع غير محدد,ليل,كريم,يعني ايه مش موافق .. ده شغل يا شيخنا,يعني ايه مش موافق .. ده شغل يا شيخنا,unknown,0.0,8
S0038,38,موقع غير محدد,ليل,طارق,بس انا مش هدي دروس على مزاجك .. ثم  انا ليا قرايب بنات لسه ما اتحجبوش وليا صديقات برضه ما اتحجبوش.. وبتعامل معاهم وعمري ما نصحتهم  بفضيلة الحجاب .. لما اطلع ادي دروس للبنات والستات عنه .. ابقى منافق,بس انا مش هدي دروس علي مزاجك .. ثم  انا ليا قرايب بنات لسه ما اتحجبوش وليا صديقات برضه ما اتحجبوش.. وبتعامل معاهم وعمري ما نصحتهم  بفضيله الحجاب .. لما اطلع ادي دروس للبنات والستات عنه .. ابقي منافق,unknown,0.0,36
S0038,38,موقع غير محدد,ليل,كريم,سهلة حجب اخواتك واصحابك .. وادي الدرس,سهله حجب اخواتك واصحابك .. وادي الدرس,unknown,0.0,6
S0038,38,موقع غير محدد,ليل,طارق,انا اسف يا استاذ كريم .. انا بتهيألي احنا مش هينفع نكمل مع بعض شغل يخرج كريم صورة من العقد ويضعها امام طارق,انا اسف يا استاذ كريم .. انا بتهيالي احنا مش هينفع نكمل مع بعض شغل يخرج كريم صوره من العقد ويضعها امام طارق,unknown,0.0,22
S0038,38,موقع غير محدد,ليل,كريم,بس  على العقد كام سنة .. والشرط الجزائي اللي فيه قد ايه .. ولما تبص .. حضر درسك ومستنيك بكره في الجامع,بس  علي العقد كام سنه .. والشرط الجزائي اللي فيه قد ايه .. ولما تبص .. حضر درسك ومستنيك بكره في الجامع,unknown,0.0,19
S0039,39,موقع غير محدد,ليل,حسين,رأفت .. خير من زمان قوي ما جتش لقيتك مستنيني,رافت .. خير من زمان قوي ما جتش لقيتك مستنيني,unknown,0.0,9
S0039,39,موقع غير محدد,ليل,رأفت,البنات الكرديات اللي في الكباريه .. دخلوا ازاي يا حسين يصدم حسين وهو يقترب من رأفت,البنات الكرديات اللي في الكباريه .. دخلوا ازاي يا حسين يصدم حسين وهو يقترب من رافت,unknown,0.0,15
S0039,39,موقع غير محدد,ليل,حسين,كرديات ؟,كرديات ؟,unknown,0.0,2
S0039,39,موقع غير محدد,ليل,رأفت,اه يا حسين .. اكراد .. اسرى من اللي صدام بيقبض عليهم دلوقتي في جريمة الانفال اللي بينيلها  .. جم في الكباريه بتاعي ازاي يا حسين وقد بدا عليه الفهم ان رأفت في منتهى الغضب,اه يا حسين .. اكراد .. اسري من اللي صدام بيقبض عليهم دلوقتي في جريمه الانفال اللي بينيلها  .. جم في الكباريه بتاعي ازاي يا حسين وقد بدا عليه الفهم ان رافت في منتهي الغضب,unknown,0.0,32
S0039,39,موقع غير محدد,ليل,حسين,انا ماليش دعوة .. ولا حتى اتكلمت معاهم .ز ولا اعرف انهم اكراد .. انا عبد المأمور في الحكاية دي ؟,انا ماليش دعوه .. ولا حتي اتكلمت معاهم .ز ولا اعرف انهم اكراد .. انا عبد المامور في الحكايه دي ؟,unknown,0.0,19
S0039,39,موقع غير محدد,ليل,رأفت,ومين اللي امرك ؟,ومين اللي امرك ؟,unknown,0.0,4
S0040,40,موقع غير محدد,ليل,مكتب فريد هجرس,يجلس فريد خلف مكتبه بينما يجلس رأفت امامه وهو في حالة حنق مبالغ,يجلس فريد خلف مكتبه بينما يجلس رافت امامه وهو في حاله حنق مبالغ,unknown,0.0,13
S0040,40,موقع غير محدد,ليل,فريد,يا ابني مش احسن ما يموتوا مع اللي بيموتوا هناك .. ما انت شايف الاخبار .. طايح فيهم بقالوا شهرين زي المجنون,يا ابني مش احسن ما يموتوا مع اللي بيموتوا هناك .. ما انت شايف الاخبار .. طايح فيهم بقالوا شهرين زي المجنون,unknown,0.0,20
S0040,40,موقع غير محدد,ليل,رأفت,لا ..احسن كانوا يموتوا ..على الاقل كانوا هيموتوا شهدا ... اشرفلهم من انهم يجوا يشتغلوا غصب في كباريهات شارع الهرم,لا ..احسن كانوا يموتوا ..علي الاقل كانوا هيموتوا شهدا .. اشرفلهم من انهم يجوا يشتغلوا غصب في كباريهات شارع الهرم,unknown,0.0,19
S0040,40,موقع غير محدد,ليل,فريد,خلاص يا رأفت .. روح اقتلهم .. واديهم الشرف ده على ايدك .. يصدم رأفت من رد والده,خلاص يا رافت .. روح اقتلهم .. واديهم الشرف ده علي ايدك .. يصدم رافت من رد والده,unknown,0.0,15
S0040,40,موقع غير محدد,ليل,رأفت,خلي بالك يا بابا .. طريقة تفكيرك دي مش طريقة تفكير رأسمالين .. دي طريقة تفكير عصباجية .. واخرة العصباجية وحشة,خلي بالك يا بابا .. طريقه تفكيرك دي مش طريقه تفكير راسمالين .. دي طريقه تفكير عصباجيه .. واخره العصباجيه وحشه,unknown,0.0,18
S0041,41,موقع غير محدد,ليل,رأفت,زي ما دخلتهم .. تخرجهم .. ودي اخر مرة يا حسين .. تعمل حاجة من ورايا .. انت شغال معايا مش مع بابا ... واتمنى .. تفضل فاكر ان احن اشتغلنا معاهم  عشان في غاية تانية عندنا اهم  .. لكن عمرنا ما هنكون زيهم,زي ما دخلتهم .. تخرجهم .. ودي اخر مره يا حسين .. تعمل حاجه من ورايا .. انت شغال معايا مش مع بابا .. واتمني .. تفضل فاكر ان احن اشتغلنا معاهم  عشان في غايه تانيه عندنا اهم  .. لكن عمرنا ما هنكون زيهم,unknown,0.0,37
S0041,41,موقع غير محدد,ليل,حسين,بس هودي 18 بنت فين ؟,بس هودي 18 بنت فين ؟,unknown,0.0,5
S0042,42,موقع غير محدد,ليل,سمرة,ينيلك .. ده انا ما شوفتكش من سنين السنين .. من ايام البت منال صديقة الطلب .. خش يا منيل يدخل حسين ويتجه خلفها الى الكنبة,ينيلك .. ده انا ما شوفتكش من سنين السنين .. من ايام البت منال صديقه الطلب .. خش يا منيل يدخل حسين ويتجه خلفها الي الكنبه,unknown,0.0,23
S0042,42,موقع غير محدد,ليل,حسين,مالك وشك مخطوف ليه كده,مالك وشك مخطوف ليه كده,unknown,0.0,5
S0042,42,موقع غير محدد,ليل,سمرة,تعبانة شوية ..هات ريال ابعت حد يجبلك sefen,تعبانه شويه ..هات ريال ابعت حد يجبلك sefen,unknown,0.0,7
S0042,42,موقع غير محدد,ليل,حسين,لا انا شارب .. ومستكفي ..,لا انا شارب .. ومستكفي ..,unknown,0.0,4
S0042,42,موقع غير محدد,ليل,سمرة,طب انفض اللي في قلعك .. ايه اللي رماك عليا بعد السنين دي؟,طب انفض اللي في قلعك .. ايه اللي رماك عليا بعد السنين دي؟,unknown,0.0,12
S0042,42,موقع غير محدد,ليل,حسين,مصلحة .. 18 صاروخ,مصلحه .. 18 صاروخ,unknown,0.0,2
S0042,42,موقع غير محدد,ليل,سمرة,18 مرة واحدة .. اهاليهم فين دول,18 مره واحده .. اهاليهم فين دول,unknown,0.0,5
S0042,42,موقع غير محدد,ليل,سمرة,حلو .. بالكارتونة .. ولا خرج بيت,حلو .. بالكارتونه .. ولا خرج بيت,unknown,0.0,5
S0042,42,موقع غير محدد,ليل,من ده على دا,تتناول عباءة سوداء على مرمى بصرها وهي تنهض,تتناول عباءه سوداء علي مرمي بصرها وهي تنهض,unknown,0.0,8
S0043,43,موقع غير محدد,ليل,نهال,ياابني انت مش اللي زيك بيناموا بدري عشان يصحوا يحموا الوطن ؟,ياابني انت مش اللي زيك بيناموا بدري عشان يصحوا يحموا الوطن ؟,unknown,0.0,12
S0044,44,موقع غير محدد,ليل,نهال,ما بعرفش انام واحنا زعلانين من بعض ...  ايوة عارف انك مش زعلانة .. لكن انا زعلان .. يا نهال انا مش بحبك بس .. انا لو في حاجة اكتر من الحب هتبقى هي اللي جوايا .. وانا مش بطلب حاجة غريبة .. انا عايز نتجوز,ما بعرفش انام واحنا زعلانين من بعض ..  ايوه عارف انك مش زعلانه .. لكن انا زعلان .. يا نهال انا مش بحبك بس .. انا لو في حاجه اكتر من الحب هتبقي هي اللي جوايا .. وانا مش بطلب حاجه غريبه .. انا عايز نتجوز,unknown,0.0,40
S0045,45,موقع غير محدد,ليل,نهال,حاضر يا مدحت .. هيحصل .. في حاجة لازم اعملها الاول قبل  ما احدد معاك الميعاد .. هعملها خلال ايام .. وبعدها هبقى مراتك .. حاجة ايه ؟..تصبح على خير يا مدحت بطل رخامة تبدو شاردة للغاية وهي تغلق الخط ثم تضع الكارت بجوار الهاتف وتضع رأسها على المخدة لتنام,حاضر يا مدحت .. هيحصل .. في حاجه لازم اعملها الاول قبل  ما احدد معاك الميعاد .. هعملها خلال ايام .. وبعدها هبقي مراتك .. حاجه ايه ؟..تصبح علي خير يا مدحت بطل رخامه تبدو شارده للغايه وهي تغلق الخط ثم تضع الكارت بجوار الهاتف وتضع راسها علي المخده لتنام,unknown,0.0,46
S0046,46,موقع غير محدد,نهار,مسجد,يدخل طارق الى المسجد الممتلئ بالسيدات ويجد معدات التسجيل الصوتي ويشعر ان هناك شيء ما غريب في الاجواء حيث يشعر ان السيدات الموجودات مصطنعات ويتظاهرن بالتدين والالتزام بينما يقف كريم يتابع الاعدادات فينظر له طارق بريبة  ثم يتجه طارق الى مكان القاء الدرس وعند وصوله يلمح نور تدخل هي  وسلوى شاهين – امرأة يبدو عليها الجمال والاثارة وقد وضعت كل منهما ايشارب على نصف رأسها فيصدم طارق وينظر لكريم الذي يتحاشى النظر اليه فيغمض عينيه ويأخذ نفس ثم يفتحهما,يدخل طارق الي المسجد الممتلئ بالسيدات ويجد معدات التسجيل الصوتي ويشعر ان هناك شيء ما غريب في الاجواء حيث يشعر ان السيدات الموجودات مصطنعات ويتظاهرن بالتدين والالتزام بينما يقف كريم يتابع الاعدادات فينظر له طارق بريبه  ثم يتجه طارق الي مكان القاء الدرس وعند وصوله يلمح نور تدخل هي  وسلوي شاهين – امراه يبدو عليها الجمال والاثاره وقد وضعت كل منهما ايشارب علي نصف راسها فيصدم طارق وينظر لكريم الذي يتحاشي النظر اليه فيغمض عينيه وياخذ نفس ثم يفتحهما,unknown,0.0,78
S0046,46,موقع غير محدد,نهار,طارق,بس الله الرحمن الرحيم .. درسنا اليوم عن فتنة الله في الارض .. عن النساء,بس الله الرحمن الرحيم .. درسنا اليوم عن فتنه الله في الارض .. عن النساء,unknown,0.0,13
S0047,47,موقع غير محدد,نهار,رأفت,انتي هتفضلي مبوزة كتير ؟,انتي هتفضلي مبوزه كتير ؟,unknown,0.0,5
S0047,47,موقع غير محدد,نهار,اميرة,انا ولا مبوزة ولا حاجة انا بس مركزة في,انا ولا مبوزه ولا حاجه انا بس مركزه في,unknown,0.0,9
S0047,47,موقع غير محدد,نهار,رأفت,طب بما اني مديرك .. انا بأمرك تسيبي الشغل تترك اميرة القلم من يدها وترفع نظرها الى رأفت,طب بما اني مديرك .. انا بامرك تسيبي الشغل تترك اميره القلم من يدها وترفع نظرها الي رافت,unknown,0.0,17
S0047,47,موقع غير محدد,نهار,تحت امرك يا مديري,يبتسم  مدحت ويخرج من جيبه علبه مجوهرات ويضعها امام اميرة فتنظر لها قليلا ثم تمد يدها لتفتحها  فتجد دبلتين ذهب فتبتسم ابتسامة لطيفة,يبتسم  مدحت ويخرج من جيبه علبه مجوهرات ويضعها امام اميره فتنظر لها قليلا ثم تمد يدها لتفتحها  فتجد دبلتين ذهب فتبتسم ابتسامه لطيفه,unknown,0.0,23
S0047,47,موقع غير محدد,نهار,رأفت,اخر السنة  كويس بالنسبة لك .. نتخطب  ؟ تبتسم اميرة ابتسامة واسعة وهي تمسك تغلق علبة المجوهرات,اخر السنه  كويس بالنسبه لك .. نتخطب  ؟ تبتسم اميره ابتسامه واسعه وهي تمسك تغلق علبه المجوهرات,unknown,0.0,16
S0048,48,موقع غير محدد,نهار,مسجد,حالة من الهيستريا الشديدة تنتاب كل السيدات في المسجد بينما سلوى شاهين تبكي بشدة وينظر طارق الى ما يحدث بعدم فهم بينما فجأة يظهر مصورين يلتقطون لسلوى شاهين التي اخذت تبكي وهي تشد الطرحة على رأسها بالكامل  ويلتقطون صور لطارق الذي بدا مدهوشا وغير مصدق لما يحدث بينما في ركن ما تقف نور تتابع ما يحدث  وهي تبتسم ابتسامة بجانب فمها ثم تتجه لتخرج من الباب تاركة خلفها ما يحدث بينما يتابعها طارق المذهول  وهي تبتعد خطوة وراء خطوة,حاله من الهيستريا الشديده تنتاب كل السيدات في المسجد بينما سلوي شاهين تبكي بشده وينظر طارق الي ما يحدث بعدم فهم بينما فجاه يظهر مصورين يلتقطون لسلوي شاهين التي اخذت تبكي وهي تشد الطرحه علي راسها بالكامل  ويلتقطون صور لطارق الذي بدا مدهوشا وغير مصدق لما يحدث بينما في ركن ما تقف نور تتابع ما يحدث  وهي تبتسم ابتسامه بجانب فمها ثم تتجه لتخرج من الباب تاركه خلفها ما يحدث بينما يتابعها طارق المذهول  وهي تبتعد خطوه وراء خطوه,unknown,0.0,79
S0049,49,موقع غير محدد,نهار,مكتب فريد هجرس,يجلس طارق امام المكتب الذي يجلس خلفه فريد,يجلس طارق امام المكتب الذي يجلس خلفه فريد,unknown,0.0,8
S0049,49,موقع غير محدد,نهار,طارق,اشمعنى انا يا  عمي .. انا اصغر من اني افيدك في حاجة زي كده,اشمعني انا يا  عمي .. انا اصغر من اني افيدك في حاجه زي كده,unknown,0.0,13
S0049,49,موقع غير محدد,نهار,فريد,يا راجل بطل تواضع .. هو كان في حد في الدنيا يتخيل ان ممكن سلوى شاهين تعتزل ؟.. الا ان ربنا اراد على ايدك,يا راجل بطل تواضع .. هو كان في حد في الدنيا يتخيل ان ممكن سلوي شاهين تعتزل ؟.. الا ان ربنا اراد علي ايدك,unknown,0.0,23
S0049,49,موقع غير محدد,نهار,فريد,ما فيش لكن يا طارق .. انت بتشك في نزاهتي,ما فيش لكن يا طارق .. انت بتشك في نزاهتي,unknown,0.0,9
S0049,49,موقع غير محدد,نهار,فريد,حاشا لله ياعمي .. انا بس خايف يقطع فريد شيك من دفتره ويضعه امام طارق,حاشا لله ياعمي .. انا بس خايف يقطع فريد شيك من دفتره ويضعه امام طارق,unknown,0.0,14
S0049,49,موقع غير محدد,نهار,فريد,ده مرتبك الشهري .. لسه خايف ينظر طارق الى الشيك بينما يتردد صوت اميرة,ده مرتبك الشهري .. لسه خايف ينظر طارق الي الشيك بينما يتردد صوت اميره,unknown,0.0,13
S0049,49,موقع غير محدد,نهار,صوت اميرة,اوعى تفتكر ان الفلوس اللي بتدخلك من شرايط الخطب دي فلوس يا طارق,اوعي تفتكر ان الفلوس اللي بتدخلك من شرايط الخطب دي فلوس يا طارق,unknown,0.0,13
S0050,50,موقع غير محدد,نهار,مطعم,تجلس اميرة وطارق حول احدى الموائد ويقوم طارق بوضع شيك امام اميرة,تجلس اميره وطارق حول احدي الموائد ويقوم طارق بوضع شيك امام اميره,unknown,0.0,12
S0050,50,موقع غير محدد,نهار,طارق,الرقم المكتوب في الشيك ده .. برضه مش فلوس بالنسبة لك,الرقم المكتوب في الشيك ده .. برضه مش فلوس بالنسبه لك,unknown,0.0,10
S0050,50,موقع غير محدد,نهار,اشمعنى النهارده يا ربي,"فجأة يشغل المطعم فى سمعاته اغنية "" ميال .. ميال "" فيبتسم طارق","فجاه يشغل المطعم في سمعاته اغنيه "" ميال .. ميال "" فيبتسم طارق",unknown,0.0,10
S0050,50,موقع غير محدد,نهار,طارق,شايفة الفال ؟ تبتسم اميرة ابتسامة حزينة وهي تنهض,شايفه الفال ؟ تبتسم اميره ابتسامه حزينه وهي تنهض,unknown,0.0,9
S0050,50,موقع غير محدد,نهار,اميرة,سيبني امشي يا طارق ونتكلم بعدين,سيبني امشي يا طارق ونتكلم بعدين,unknown,0.0,6
S0052,52,موقع غير محدد,نهار,مدحت,الو ... لا لا .. انا زعلان  .. لا والله زعلان .. هو كل من نزله صورة في الجرايد ينسى صحابه,الو .. لا لا .. انا زعلان  .. لا والله زعلان .. هو كل من نزله صوره في الجرايد ينسي صحابه,unknown,0.0,17
S0052,52,موقع غير محدد,نهار,مدحت,والنبي في شيوخ بكاشين ؟؟ .. واحشني قوي ياله .. اه فاضي .. خير,والنبي في شيوخ بكاشين ؟؟ .. واحشني قوي ياله .. اه فاضي .. خير,unknown,0.0,11
S0052,52,موقع غير محدد,نهار,مدحت,بس انا ما كنش في حسابي اتحرك من المكتب دلوقتي,بس انا ما كنش في حسابي اتحرك من المكتب دلوقتي,unknown,0.0,10
S0054,54,موقع غير محدد,نهار,مدحت,بس لو ما كنتش اغير حساباتي عشانك خطرك هغيرها لمين ؟,بس لو ما كنتش اغير حساباتي عشانك خطرك هغيرها لمين ؟,unknown,0.0,11
S0055,55,موقع غير محدد,نهار,مدحت,ايه كمية الحوارات اللي انت مدخل نفسك فيها دي يا طارق,ايه كميه الحوارات اللي انت مدخل نفسك فيها دي يا طارق,unknown,0.0,11
S0055,55,موقع غير محدد,نهار,طارق,هي مش حوارات يا مدحت ولا حاجة انا كل اللي عايز اعرفه بس مين اللي ورا كريم ..  واهو برضه مننا بنحمي نور ينهض مدحت ويتجه الى الحمام,هي مش حوارات يا مدحت ولا حاجه انا كل اللي عايز اعرفه بس مين اللي ورا كريم ..  واهو برضه مننا بنحمي نور ينهض مدحت ويتجه الي الحمام,unknown,0.0,27
S0055,55,موقع غير محدد,نهار,مدحت,نور دي موالها موال .. اخرج من الحمام وتقولي كل التفاصيل,نور دي موالها موال .. اخرج من الحمام وتقولي كل التفاصيل,unknown,0.0,10
S0055,55,موقع غير محدد,نهار,ماشي,يدخل مدحت الحمام بينما ينهض طارق ليتجه الى غرفته فيطرق احدهم على الباب فيتجه ليفتحه فيجد نهال,يدخل مدحت الحمام بينما ينهض طارق ليتجه الي غرفته فيطرق احدهم علي الباب فيتجه ليفتحه فيجد نهال,unknown,0.0,17
S0055,55,موقع غير محدد,نهار,طارق,نهال .. ده ايه الصدف دي,نهال .. ده ايه الصدف دي,unknown,0.0,5
S0055,55,موقع غير محدد,نهار,نهال,قولت من ساعة ما بقيت شيخ ما بتسألش.. قولت اسأل انا,قولت من ساعه ما بقيت شيخ ما بتسالش.. قولت اسال انا,unknown,0.0,11
S0055,55,موقع غير محدد,نهار,طارق,يا بنتي ما بسألش ايه بس الدنيا تلاهي .. انا محضرلك مفاجأة تجلس نهال بحيث يكون ظهرها لطرقة الحمام,يا بنتي ما بسالش ايه بس الدنيا تلاهي .. انا محضرلك مفاجاه تجلس نهال بحيث يكون ظهرها لطرقه الحمام,unknown,0.0,18
S0055,55,موقع غير محدد,نهار,نهال,انا بصراحة مش جاية اسلم بس يا طارق .. انا جاية اتكلم معاك في موضوع مهم يسمع مدحت داخل الحمام صوت نهال فيستغرب,انا بصراحه مش جايه اسلم بس يا طارق .. انا جايه اتكلم معاك في موضوع مهم يسمع مدحت داخل الحمام صوت نهال فيستغرب,unknown,0.0,22
S0055,55,موقع غير محدد,نهار,خير,تصمت نهال قليلا تنظر خلالهم الى الارض ثم ترفع عينيها لتنظر اليه,تصمت نهال قليلا تنظر خلالهم الي الارض ثم ترفع عينيها لتنظر اليه,unknown,0.0,12
S0055,55,موقع غير محدد,نهار,نهال,عارف ليه يا طارق انا مأخرة جوازي بمدحت لغاية دلوقتي ؟ يخرج مدحت من الحمام ويشير لطارق بان يصمت فيبدو على طارق الارتباك,عارف ليه يا طارق انا ماخره جوازي بمدحت لغايه دلوقتي ؟ يخرج مدحت من الحمام ويشير لطارق بان يصمت فيبدو علي طارق الارتباك,unknown,0.0,23
S0055,55,موقع غير محدد,نهار,نهال,لاني مش قادرة اخدعه ويجمعني بيه بيت واحد وانا في قلبي واحد تاني تجحظ عيني مدحت بينما يزداد ارتباك طارق,لاني مش قادره اخدعه ويجمعني بيه بيت واحد وانا في قلبي واحد تاني تجحظ عيني مدحت بينما يزداد ارتباك طارق,unknown,0.0,20
S0055,55,موقع غير محدد,نهار,طارق,ايه اللي انتي بتقوليه ده يا نهال نهال : بقولك الحقيقه اللي جيباني النهارده .. واللي لسه قايلهاله من يومين .. اني قبل ما اقوله على ميعاد جوزنا في حاجة لازم اعملها ثم ترفع عينيها لتنظر الى طارق,ايه اللي انتي بتقوليه ده يا نهال نهال : بقولك الحقيقه اللي جيباني النهارده .. واللي لسه قايلهاله من يومين .. اني قبل ما اقوله علي ميعاد جوزنا في حاجه لازم اعملها ثم ترفع عينيها لتنظر الي طارق,unknown,0.0,35
S0055,55,موقع غير محدد,نهار,نهال,لازم اقولك  اني بحبك يا طارق .. لازم كنت اتخلص من الحمل ده,لازم اقولك  اني بحبك يا طارق .. لازم كنت اتخلص من الحمل ده,unknown,0.0,12
S0055,55,موقع غير محدد,نهار,مدحت,ولما بتحبي طارق .. ناوية تتجوزيني ليه ؟ تنهض نهال كالملسوعة وتنظر له برعب,ولما بتحبي طارق .. ناويه تتجوزيني ليه ؟ تنهض نهال كالملسوعه وتنظر له برعب,unknown,0.0,13
S0055,55,موقع غير محدد,نهار,مدحت,انتي ازاي وسخة كده وانا  عمري ما اخدت بالي,انتي ازاي وسخه كده وانا  عمري ما اخدت بالي,unknown,0.0,9
S0055,55,موقع غير محدد,نهار,نهال,يا مدحت انا كان لسه في كلام هقوله .. انت سمعت بس,يا مدحت انا كان لسه في كلام هقوله .. انت سمعت بس,unknown,0.0,11
S0055,55,موقع غير محدد,نهار,اخرسي,ثم يخلع الدبلة ويرميها في وجهها,ثم يخلع الدبله ويرميها في وجهها,unknown,0.0,6
S0055,55,موقع غير محدد,نهار,مدحت,عندك الشيخ .. اشبعي بيه يتجه مدحت لفتح الباب ويخرج فتنظر نهال الى طارق بعدم تصديق,عندك الشيخ .. اشبعي بيه يتجه مدحت لفتح الباب ويخرج فتنظر نهال الي طارق بعدم تصديق,unknown,0.0,15
S0055,55,موقع غير محدد,نهار,نهال,انت ليه عملت كده .. ليه يا طارق,انت ليه عملت كده .. ليه يا طارق,unknown,0.0,7
S0054,54,موقع غير محدد,ليل,صوت طارق,الرقم المكتوب في الشيك ده .. برضه مش فلوس بالنسبة لك,الرقم المكتوب في الشيك ده .. برضه مش فلوس بالنسبه لك,unknown,0.0,10
S0055,55,نهاية الفلاش باك,ليل,مدحت,طالعلي الملف بتاع قوادة امبابة .. واطلب اذن من النيابة بالحملة,طالعلي الملف بتاع قواده امبابه .. واطلب اذن من النيابه بالحمله,unknown,0.0,10
S0055,55,نهاية الفلاش باك,ليل,الضابط,دلوقتي ؟,دلوقتي ؟,unknown,0.0,2
